node_id,node_name,parent_set_index,parent_count,parent_indices,parent_names,parent_mask_chunks_hex,log_score,fixed_score,fixed_hex,saturated
52,gallstones,1625,2,54 60,age bilirubin,1040000000000000 0000000000000000,-4228.09528864,-277092453,ef7be79b,0
52,gallstones,1626,2,54 66,age alt,0040000000000000 0000000000000004,-4290.03379254,-281151655,ef3df759,0
52,gallstones,1627,2,60 66,bilirubin alt,1000000000000000 0000000000000004,-4231.31984722,-277303778,ef78ae1e,0
52,gallstones,1628,3,1 2 54,ast choledocholithotomy age,0040000000000006 0000000000000000,-2661.37817028,-174416080,f59a9f30,0
52,gallstones,1629,3,1 2 60,ast choledocholithotomy bilirubin,1000000000000006 0000000000000000,-2605.51747023,-170755193,f5d27b87,0
52,gallstones,1630,3,1 2 66,ast choledocholithotomy alt,0000000000000006 0000000000000004,-2654.40921757,-173959362,f5a1973e,0
52,gallstones,1631,3,1 54 60,ast age bilirubin,1040000000000002 0000000000000000,-4434.22786524,-290601557,eeadc5ab,0
52,gallstones,1632,3,1 54 66,ast age alt,0040000000000002 0000000000000004,-4508.93456182,-295497535,ee6310c1,0
52,gallstones,1633,3,1 60 66,ast bilirubin alt,1000000000000002 0000000000000004,-4443.78028896,-291227585,eea4383f,0
52,gallstones,1634,3,2 54 60,choledocholithotomy age bilirubin,1040000000000004 0000000000000000,-2611.65151448,-171157194,f5cc5936,0
52,gallstones,1635,3,2 54 66,choledocholithotomy age alt,0040000000000004 0000000000000004,-2672.63133024,-175153567,f58f5e61,0
52,gallstones,1636,3,2 60 66,choledocholithotomy bilirubin alt,1000000000000004 0000000000000004,-2613.18858709,-171257927,f5cacfb9,0
52,gallstones,1637,3,54 60 66,age bilirubin alt,1040000000000000 0000000000000004,-4447.6179164,-291479088,eea061d0,0
52,gallstones,1638,4,1 2 54 60,ast choledocholithotomy age bilirubin,1040000000000006 0000000000000000,-2940.13632062,-192684774,f483dd1a,0
52,gallstones,1639,4,1 2 54 66,ast choledocholithotomy age alt,0040000000000006 0000000000000004,-3035.89110711,-198960160,f4241be0,0
52,gallstones,1640,4,1 2 60 66,ast choledocholithotomy bilirubin alt,1000000000000006 0000000000000004,-2941.36443357,-192765260,f482a2b4,0
52,gallstones,1641,4,1 54 60 66,ast age bilirubin alt,1040000000000002 0000000000000004,-5115.18339314,-335228659,ec04d10d,0
52,gallstones,1642,4,2 54 60 66,choledocholithotomy age bilirubin alt,1040000000000004 0000000000000004,-2958.11384351,-193862949,f471e2db,0
53,platelet,1643,0,,,0000000000000000 0000000000000000,-9261.54293242,-606964478,dbd27502,0
53,platelet,1644,1,26,Cirrhosis,0000000004000000 0000000000000000,-9215.27911187,-603932532,dc00b88c,0
53,platelet,1645,1,41,PBC,0000020000000000 0000000000000000,-9175.65169172,-601335509,dc28592b,0
53,platelet,1646,1,50,bleeding,0004000000000000 0000000000000000,-9217.17186631,-604056575,dbfed401,0
53,platelet,1647,1,54,age,0040000000000000 0000000000000000,-9296.20097209,-609235827,dbafcc8d,0
53,platelet,1648,1,60,bilirubin,1000000000000000 0000000000000000,-9279.25484847,-608125246,dbc0bec2,0
53,platelet,1649,2,26 41,Cirrhosis PBC,0000020004000000 0000000000000000,-9115.08873882,-597366456,dc64e948,0
53,platelet,1650,2,26 50,Cirrhosis bleeding,0004000004000000 0000000000000000,-9198.05559574,-602803772,dc11f1c4,0
53,platelet,1651,2,26 54,Cirrhosis age,0040000004000000 0000000000000000,-9329.72920438,-611433133,db8e4553,0
53,platelet,1652,2,26 60,Cirrhosis bilirubin,1000000004000000 0000000000000000,-9297.47770316,-609319499,dbae85b5,0
53,platelet,1653,2,41 50,PBC bleeding,0004020000000000 0000000000000000,-9148.87445323,-599580636,dc432024,0
53,platelet,1654,2,41 54,PBC age,0040020000000000 0000000000000000,-9262.99459022,-607059613,dbd10163,0
53,platelet,1655,2,41 60,PBC bilirubin,1000020000000000 0000000000000000,-9254.94913432,-606532346,dbd90d06,0
53,platelet,1656,2,50 54,bleeding age,0044000000000000 0000000000000000,-9295.88291979,-609214983,dbb01df9,0
53,platelet,1657,2,50 60,bleeding bilirubin,1004000000000000 0000000000000000,-9276.42100831,-607939527,dbc39439,0
53,platelet,1658,2,54 60,age bilirubin,1040000000000000 0000000000000000,-9440.99289376,-618724910,db1f01d2,0
53,platelet,1659,3,26 41 50,Cirrhosis PBC bleeding,0004020004000000 0000000000000000,-9144.70200138,-599307190,dc474c4a,0
53,platelet,1660,3,26 41 54,Cirrhosis PBC age,0040020004000000 0000000000000000,-9361.82767045,-613536738,db6e2c1e,0
53,platelet,1661,3,26 41 60,Cirrhosis PBC bilirubin,1000020004000000 0000000000000000,-9339.04360345,-612043562,db84f4d6,0
53,platelet,1662,3,26 50 54,Cirrhosis bleeding age,0044000004000000 0000000000000000,-9418.25889591,-617235015,db35bdb9,0
53,platelet,1663,3,26 50 60,Cirrhosis bleeding bilirubin,1004000004000000 0000000000000000,-9381.92374401,-614853754,db5a1386,0
53,platelet,1664,3,26 54 60,Cirrhosis age bilirubin,1040000004000000 0000000000000000,-9701.00608856,-635765135,da1afe71,0
53,platelet,1665,3,41 50 54,PBC bleeding age,0044020000000000 0000000000000000,-9326.62398408,-611229629,db916043,0
53,platelet,1666,3,41 50 60,PBC bleeding bilirubin,1004020000000000 0000000000000000,-9304.06916327,-609751477,dba7ee4b,0
53,platelet,1667,3,41 54 60,PBC age bilirubin,1040020000000000 0000000000000000,-9584.56537902,-628134077,da8f6f43,0
53,platelet,1668,3,50 54 60,bleeding age bilirubin,1044000000000000 0000000000000000,-9589.65672076,-628467743,da8a57e1,0
53,platelet,1669,4,26 41 50 54,Cirrhosis PBC bleeding age,0044020004000000 0000000000000000,-9596.12037872,-628891345,da83e12f,0
53,platelet,1670,4,26 41 50 60,Cirrhosis PBC bleeding bilirubin,1004020004000000 0000000000000000,-9537.23178176,-625032022,dabec4aa,0
53,platelet,1671,4,26 41 54 60,Cirrhosis PBC age bilirubin,1040020004000000 0000000000000000,-10038.8761226,-657907786,d8c91fb6,0
53,platelet,1672,4,26 50 54 60,Cirrhosis bleeding age bilirubin,1044000004000000 0000000000000000,-10062.0358116,-659425579,d8b1f6d5,0
53,platelet,1673,4,41 50 54 60,PBC bleeding age bilirubin,1044020000000000 0000000000000000,-9893.56420283,-648384624,d95a6f90,0
54,age,1674,0,,,0000000000000000 0000000000000000,-12164.9852432,-797244473,d07b03c7,0
54,age,1675,1,17,ESR,0000000000020000 0000000000000000,-12079.2718179,-791627158,d0d0ba6a,0
54,age,1676,1,18,ama,0000000000040000 0000000000000000,-11988.4857655,-785677403,d12b83a5,0
54,age,1677,1,41,PBC,0000020000000000 0000000000000000,-11744.7963482,-769706973,d21f3423,0
54,age,1678,1,51,ggtp,0008000000000000 0000000000000000,-12121.5498832,-794397893,d0a6733b,0
54,age,1679,1,68,Hyperbilirubinemia,0000000000000000 0000000000000010,-11613.309504,-761089852,d2a2b0c4,0
54,age,1680,2,17 18,ESR ama,0000000000060000 0000000000000000,-11993.0869251,-785978945,d126e9bf,0
54,age,1681,2,17 41,ESR PBC,0000020000020000 0000000000000000,-11799.6441866,-773301481,d1e85b17,0
54,age,1682,2,17 51,ESR ggtp,0008000000020000 0000000000000000,-12157.1492463,-796730933,d082d9cb,0
54,age,1683,2,17 68,ESR Hyperbilirubinemia,0000000000020000 0000000000000010,-11574.8463787,-758569132,d2c92754,0
54,age,1684,2,18 41,ama PBC,0000020000040000 0000000000000000,-11771.1379498,-771433297,d204dcaf,0
54,age,1685,2,18 51,ama ggtp,0008000000040000 0000000000000000,-12029.4641602,-788362963,d102892d,0
54,age,1686,2,18 68,ama Hyperbilirubinemia,0000000000040000 0000000000000010,-11480.9415334,-752414984,d3270ef8,0
54,age,1687,2,41 51,PBC ggtp,0008020000000000 0000000000000000,-11821.3908111,-774726668,d1d29bf4,0
54,age,1688,2,41 68,PBC Hyperbilirubinemia,0000020000000000 0000000000000010,-11284.9899238,-739573100,d3eb0294,0
54,age,1689,2,51 68,ggtp Hyperbilirubinemia,0008000000000000 0000000000000010,-11636.6335236,-762618415,d28b5dd1,0
54,age,1690,3,17 18 41,ESR ama PBC,0000020000060000 0000000000000000,-11877.3229755,-778392239,d19aad51,0
54,age,1691,3,17 18 51,ESR ama ggtp,0008000000060000 0000000000000000,-12242.6694744,-802335587,d02d549d,0
54,age,1692,3,17 18 68,ESR ama Hyperbilirubinemia,0000000000060000 0000000000000010,-11545.4740174,-756644185,d2e686a7,0
54,age,1693,3,17 41 51,ESR PBC ggtp,0008020000020000 0000000000000000,-12073.9887371,-791280926,d0d602e2,0
54,age,1694,3,17 41 68,ESR PBC Hyperbilirubinemia,0000020000020000 0000000000000010,-11389.6033081,-746429042,d382658e,0
54,age,1695,3,17 51 68,ESR ggtp Hyperbilirubinemia,0008000000020000 0000000000000010,-11758.78922,-770624010,d21135f6,0
54,age,1696,3,18 41 51,ama PBC ggtp,0008020000040000 0000000000000000,-11927.8179895,-781701480,d1682e98,0
54,age,1697,3,18 41 68,ama PBC Hyperbilirubinemia,0000020000040000 0000000000000010,-11331.8397325,-742643449,d3bc2907,0
54,age,1698,3,18 51 68,ama ggtp Hyperbilirubinemia,0008000000040000 0000000000000010,-11598.0122375,-760087330,d2b1fcde,0
54,age,1699,3,41 51 68,PBC ggtp Hyperbilirubinemia,0008020000000000 0000000000000010,-11416.0351563,-748161280,d367f700,0
54,age,1700,4,17 18 41 51,ESR ama PBC ggtp,0008020000060000 0000000000000000,-12378.7502442,-811253776,cfa53ff0,0
54,age,1701,4,17 18 41 68,ESR ama PBC Hyperbilirubinemia,0000020000060000 0000000000000010,-11510.6639816,-754362875,d3095605,0
54,age,1702,4,17 18 51 68,ESR ama ggtp Hyperbilirubinemia,0008000000060000 0000000000000010,-11935.756803,-782221758,d1603e42,0
54,age,1703,4,17 41 51 68,ESR PBC ggtp Hyperbilirubinemia,0008020000020000 0000000000000010,-11790.2267992,-772684304,d1f1c5f0,0
54,age,1704,4,18 41 51 68,ama PBC ggtp Hyperbilirubinemia,0008020000040000 0000000000000010,-11570.7224908,-758298869,d2cd470b,0
55,edema,1705,0,,,0000000000000000 0000000000000000,-3966.36580695,-259939750,f081a25a,0
55,edema,1706,1,3,irregular_liver,0000000000000008 0000000000000000,-3955.70011085,-259240762,f08c4cc6,0
55,edema,1707,1,11,edge,0000000000000800 0000000000000000,-3954.19490015,-259142117,f08dce1b,0
55,edema,1708,1,26,Cirrhosis,0000000004000000 0000000000000000,-3866.95149139,-253424533,f0e50c6b,0
55,edema,1709,1,54,age,0040000000000000 0000000000000000,-3980.44456039,-260862415,f0738e31,0
55,edema,1710,1,64,Steatosis,0000000000000000 0000000000000001,-3952.02618138,-258999988,f08ff94c,0
55,edema,1711,2,3 11,irregular_liver edge,0000000000000808 0000000000000000,-3946.46571859,-258635577,f09588c7,0
55,edema,1712,2,3 26,irregular_liver Cirrhosis,0000000004000008 0000000000000000,-3875.27312839,-253969900,f0dcba14,0
55,edema,1713,2,3 54,irregular_liver age,0040000000000008 0000000000000000,-3984.12345031,-261103514,f06fe066,0
55,edema,1714,2,3 64,irregular_liver Steatosis,0000000000000008 0000000000000001,-3949.49304269,-258833976,f09281c8,0
55,edema,1715,2,11 26,edge Cirrhosis,0000000004000800 0000000000000000,-3878.28065115,-254167001,f0d9b827,0
55,edema,1716,2,11 54,edge age,0040000000000800 0000000000000000,-3983.01867861,-261031112,f070fb38,0
55,edema,1717,2,11 64,edge Steatosis,0000000000000800 0000000000000001,-3941.46540804,-258307877,f09a88db,0
55,edema,1718,2,26 54,Cirrhosis age,0040000004000000 0000000000000000,-3904.93332415,-255913710,f0bf1112,0
55,edema,1719,2,26 64,Cirrhosis Steatosis,0000000004000000 0000000000000001,-3879.66334814,-254257617,f0d8562f,0
55,edema,1720,2,54 64,age Steatosis,0040000000000000 0000000000000001,-3976.88263278,-260628980,f0771e0c,0
55,edema,1721,3,3 11 26,irregular_liver edge Cirrhosis,0000000004000808 0000000000000000,-3900.35006904,-255613342,f0c3a662,0
55,edema,1722,3,3 11 54,irregular_liver edge age,0040000000000808 0000000000000000,-4006.7341803,-262585331,f059440d,0
55,edema,1723,3,3 11 64,irregular_liver edge Steatosis,0000000000000808 0000000000000001,-3949.65504325,-258844593,f092584f,0
55,edema,1724,3,3 26 54,irregular_liver Cirrhosis age,0040000004000008 0000000000000000,-3947.49436258,-258702991,f0948171,0
55,edema,1725,3,3 26 64,irregular_liver Cirrhosis Steatosis,0000000004000008 0000000000000001,-3896.98105945,-255392551,f0c704d9,0
55,edema,1726,3,3 54 64,irregular_liver age Steatosis,0040000000000008 0000000000000001,-4004.96472334,-262469368,f05b0908,0
55,edema,1727,3,11 26 54,edge Cirrhosis age,0040000004000800 0000000000000000,-3954.21783468,-259143620,f08dc83c,0
55,edema,1728,3,11 26 64,edge Cirrhosis Steatosis,0000000004000800 0000000000000001,-3904.6633342,-255896016,f0bf5630,0
55,edema,1729,3,11 54 64,edge age Steatosis,0040000000000800 0000000000000001,-3994.36056787,-261774414,f065a3b2,0
55,edema,1730,3,26 54 64,Cirrhosis age Steatosis,0040000004000000 0000000000000001,-3954.20033711,-259142473,f08dccb7,0
55,edema,1731,4,3 11 26 54,irregular_liver edge Cirrhosis age,0040000004000808 0000000000000000,-4044.84710182,-265083100,f0332724,0
55,edema,1732,4,3 11 26 64,irregular_liver edge Cirrhosis Steatosis,0000000004000808 0000000000000001,-3945.54706551,-258575372,f09673f4,0
55,edema,1733,4,3 11 54 64,irregular_liver edge age Steatosis,0040000000000808 0000000000000001,-4067.76408486,-266584987,f01c3c65,0
55,edema,1734,4,3 26 54 64,irregular_liver Cirrhosis age Steatosis,0040000004000008 0000000000000001,-4038.35357645,-264657540,f039a57c,0
55,edema,1735,4,11 26 54 64,edge Cirrhosis age Steatosis,0040000004000800 0000000000000001,-4040.26516249,-264782818,f037bc1e,0
56,surgery,1736,0,,,0000000000000000 0000000000000000,-6811.27666636,-446383828,e564b92c,0
56,surgery,1737,1,1,ast,0000000000000002 0000000000000000,-6824.78223847,-447268929,e55737bf,0
56,surgery,1738,1,45,injections,0000200000000000 0000000000000000,-6577.15847837,-431040658,e64ed76e,0
56,surgery,1739,1,46,transfusion,0000400000000000 0000000000000000,-6377.1598382,-417933547,e716d715,0
56,surgery,1740,1,54,age,0040000000000000 0000000000000000,-6824.50481891,-447250748,e5577ec4,0
56,surgery,1741,1,66,alt,0000000000000000 0000000000000004,-6826.06827098,-447353210,e555ee86,0
56,surgery,1742,2,1 45,ast injections,0000200000000002 0000000000000000,-6604.54293064,-432835326,e6337502,0
56,surgery,1743,2,1 46,ast transfusion,0000400000000002 0000000000000000,-6404.26994143,-419710235,e6fbbae5,0
56,surgery,1744,2,1 54,ast age,0040000000000002 0000000000000000,-6885.14933297,-451225147,e51ad9c5,0
56,surgery,1745,2,1 66,ast alt,0000000000000002 0000000000000004,-6885.63610119,-451257048,e51a5d28,0
56,surgery,1746,2,45 46,injections transfusion,0000600000000000 0000000000000000,-6186.98736141,-405470404,e7d5033c,0
56,surgery,1747,2,45 54,injections age,0040200000000000 0000000000000000,-6605.17800732,-432876946,e632d26e,0
56,surgery,1748,2,45 66,injections alt,0000200000000000 0000000000000004,-6608.43318972,-433090278,e62f911a,0
56,surgery,1749,2,46 54,transfusion age,0040400000000000 0000000000000000,-6405.38928385,-419783592,e6fa9c58,0
56,surgery,1750,2,46 66,transfusion alt,0000400000000000 0000000000000004,-6406.89136295,-419882032,e6f91bd0,0
56,surgery,1751,2,54 66,age alt,0040000000000000 0000000000000004,-6888.34128454,-451434334,e517a8a2,0
56,surgery,1752,3,1 45 46,ast injections transfusion,0000600000000002 0000000000000000,-6244.69444611,-409252295,e79b4e39,0
56,surgery,1753,3,1 45 54,ast injections age,0040200000000002 0000000000000000,-6726.47068233,-440825983,e5b98781,0
56,surgery,1754,3,1 45 66,ast injections alt,0000200000000002 0000000000000004,-6730.29985277,-441076931,e5b5b33d,0
56,surgery,1755,3,1 46 54,ast transfusion age,0040400000000002 0000000000000000,-6516.83728546,-427087448,e68b29a8,0
56,surgery,1756,3,1 46 66,ast transfusion alt,0000400000000002 0000000000000004,-6521.14874019,-427370004,e686d9ec,0
56,surgery,1757,3,1 54 66,ast age alt,0040000000000002 0000000000000004,-7139.2580241,-467878414,e41cbdf2,0
56,surgery,1758,3,45 46 54,injections transfusion age,0040600000000000 0000000000000000,-6246.88530488,-409395875,e7991d5d,0
56,surgery,1759,3,45 46 66,injections transfusion alt,0000600000000000 0000000000000004,-6249.308636,-409554691,e796b0fd,0
56,surgery,1760,3,45 54 66,injections age alt,0040200000000000 0000000000000004,-6741.3794078,-441803041,e5aa9edf,0
56,surgery,1761,3,46 54 66,transfusion age alt,0040400000000000 0000000000000004,-6529.18787275,-427896856,e67ecfe8,0
56,surgery,1762,4,1 45 46 54,ast injections transfusion age,0040600000000002 0000000000000000,-6472.80328183,-424201636,e6b7325c,0
56,surgery,1763,4,1 45 46 66,ast injections transfusion alt,0000600000000002 0000000000000004,-6480.20330137,-424686604,e6afcbf4,0
56,surgery,1764,4,1 45 54 66,ast injections age alt,0040200000000002 0000000000000004,-7221.86449358,-473292111,e3ca22b1,0
56,surgery,1765,4,1 46 54 66,ast transfusion age alt,0040400000000002 0000000000000004,-6971.96150772,-456914469,e4c409db,0
56,surgery,1766,4,45 46 54 66,injections transfusion age alt,0040600000000000 0000000000000004,-6510.93881859,-426700886,e6910faa,0
57,hcv_anti,1767,0,,,0000000000000000 0000000000000000,-161.433204202,-10579686,ff5e911a,0
57,hcv_anti,1768,1,17,ESR,0000000000020000 0000000000000000,-165.772471365,-10864065,ff5a3a3f,0
57,hcv_anti,1769,1,51,ggtp,0008000000000000 0000000000000000,-168.037736897,-11012521,ff57f657,0
57,hcv_anti,1770,1,53,platelet,0020000000000000 0000000000000000,-168.366158229,-11034045,ff57a243,0
57,hcv_anti,1771,1,54,age,0040000000000000 0000000000000000,-163.374917744,-10706939,ff5ca005,0
57,hcv_anti,1772,1,66,alt,0000000000000000 0000000000000004,-168.429693745,-11038208,ff579200,0
57,hcv_anti,1773,2,17 51,ESR ggtp,0008000000020000 0000000000000000,-181.569136519,-11899315,ff4a6e4d,0
57,hcv_anti,1774,2,17 53,ESR platelet,0020000000020000 0000000000000000,-181.659147102,-11905214,ff4a5742,0
57,hcv_anti,1775,2,17 54,ESR age,0040000000020000 0000000000000000,-175.664260268,-11512333,ff5055f3,0
57,hcv_anti,1776,2,17 66,ESR alt,0000000000020000 0000000000000004,-181.37298828,-11886460,ff4aa084,0
57,hcv_anti,1777,2,51 53,ggtp platelet,0028000000000000 0000000000000000,-184.010027153,-12059281,ff47fd6f,0
57,hcv_anti,1778,2,51 54,ggtp age,0048000000000000 0000000000000000,-178.810735843,-11718540,ff4d3074,0
57,hcv_anti,1779,2,51 66,ggtp alt,0008000000000000 0000000000000004,-189.712783228,-12433017,ff424987,0
57,hcv_anti,1780,2,53 54,platelet age,0060000000000000 0000000000000000,-184.714192799,-12105429,ff47492b,0
57,hcv_anti,1781,2,53 66,platelet alt,0020000000000000 0000000000000004,-193.016182591,-12649509,ff3efbdb,0
57,hcv_anti,1782,2,54 66,age alt,0040000000000000 0000000000000004,-184.592843055,-12097477,ff47683b,0
57,hcv_anti,1783,3,17 51 53,ESR ggtp platelet,0028000000020000 0000000000000000,-219.344588397,-14374967,ff24a7c9,0
57,hcv_anti,1784,3,17 51 54,ESR ggtp age,0048000000020000 0000000000000000,-213.325072193,-13980472,ff2aacc8,0
57,hcv_anti,1785,3,17 51 66,ESR ggtp alt,0008000000020000 0000000000000004,-224.773058089,-14730727,ff1f3a19,0
57,hcv_anti,1786,3,17 53 54,ESR platelet age,0060000000020000 0000000000000000,-223.139529877,-14623672,ff20dc48,0
57,hcv_anti,1787,3,17 53 66,ESR platelet alt,0020000000020000 0000000000000004,-233.450923799,-15299440,ff168c90,0
57,hcv_anti,1788,3,17 54 66,ESR age alt,0040000000020000 0000000000000004,-220.547086122,-14453774,ff2373f2,0
57,hcv_anti,1789,3,51 53 54,ggtp platelet age,0068000000000000 0000000000000000,-221.077776268,-14488553,ff22ec17,0
57,hcv_anti,1790,3,51 53 66,ggtp platelet alt,0028000000000000 0000000000000004,-243.933780886,-15986444,ff0c10f4,0
57,hcv_anti,1791,3,51 54 66,ggtp age alt,0048000000000000 0000000000000004,-227.006365727,-14877089,ff1cfe5f,0
57,hcv_anti,1792,3,53 54 66,platelet age alt,0060000000000000 0000000000000004,-243.495162641,-15957699,ff0c813d,0
57,hcv_anti,1793,4,17 51 53 54,ESR ggtp platelet age,0068000000020000 0000000000000000,-328.629575728,-21537068,feb75ed4,0
57,hcv_anti,1794,4,17 51 53 66,ESR ggtp platelet alt,0028000000020000 0000000000000004,-348.876638733,-22863979,fea31f95,0
57,hcv_anti,1795,4,17 51 54 66,ESR ggtp age alt,0048000000020000 0000000000000004,-331.27927053,-21710718,feb4b882,0
57,hcv_anti,1796,4,17 53 54 66,ESR platelet age alt,0060000000020000 0000000000000004,-343.493675011,-22511201,fea8819f,0
57,hcv_anti,1797,4,51 53 54 66,ggtp platelet age alt,0068000000000000 0000000000000004,-373.657801745,-24488038,fe8a579a,0
58,urea,1798,0,,,0000000000000000 0000000000000000,-4208.09007537,-275781391,ef8fe8f1,0
58,urea,1799,1,1,ast,0000000000000002 0000000000000000,-4230.42712324,-277245272,ef7992a8,0
58,urea,1800,1,25,encephalopathy,0000000002000000 0000000000000000,-4115.83193534,-269735162,efec2b06,0
58,urea,1801,1,51,ggtp,0008000000000000 0000000000000000,-4229.20390714,-277165107,ef7acbcd,0
58,urea,1802,1,53,platelet,0020000000000000 0000000000000000,-4225.84154778,-276944752,ef7e2890,0
58,urea,1803,1,54,age,0040000000000000 0000000000000000,-4234.30235784,-277499239,ef75b299,0
58,urea,1804,2,1 25,ast encephalopathy,0000000002000002 0000000000000000,-4154.75984129,-272286341,efc53d7b,0
58,urea,1805,2,1 51,ast ggtp,0008000000000002 0000000000000000,-4323.09742064,-283318513,ef1ce70f,0
58,urea,1806,2,1 53,ast platelet,0020000000000002 0000000000000000,-4313.57505156,-282694455,ef266cc9,0
58,urea,1807,2,1 54,ast age,0040000000000002 0000000000000000,-4329.52815222,-283739957,ef1678cb,0
58,urea,1808,2,25 51,encephalopathy ggtp,0008000002000000 0000000000000000,-4158.49342167,-272531025,efc181af,0
58,urea,1809,2,25 53,encephalopathy platelet,0020000002000000 0000000000000000,-4159.35759508,-272587659,efc0a475,0
58,urea,1810,2,25 54,encephalopathy age,0040000002000000 0000000000000000,-4168.13581487,-273162949,efb7dd3b,0
58,urea,1811,2,51 53,ggtp platelet,0028000000000000 0000000000000000,-4330.71075056,-283817460,ef154a0c,0
58,urea,1812,2,51 54,ggtp age,0048000000000000 0000000000000000,-4339.65134578,-284403391,ef0c5941,0
58,urea,1813,2,53 54,platelet age,0060000000000000 0000000000000000,-4334.45489131,-284062836,ef118b8c,0
58,urea,1814,3,1 25 51,ast encephalopathy ggtp,0008000002000002 0000000000000000,-4322.68696343,-283291613,ef1d5023,0
58,urea,1815,3,1 25 53,ast encephalopathy platelet,0020000002000002 0000000000000000,-4310.56198591,-282496990,ef297022,0
58,urea,1816,3,1 25 54,ast encephalopathy age,0040000002000002 0000000000000000,-4340.3512464,-284449259,ef0ba615,0
58,urea,1817,3,1 51 53,ast ggtp platelet,0028000000000002 0000000000000000,-4689.70198169,-307344309,edae4c4b,0
58,urea,1818,3,1 51 54,ast ggtp age,0048000000000002 0000000000000000,-4687.90762372,-307226714,edb017a6,0
58,urea,1819,3,1 53 54,ast platelet age,0060000000000002 0000000000000000,-4685.21723203,-307050397,edb2c863,0
58,urea,1820,3,25 51 53,encephalopathy ggtp platelet,0028000002000000 0000000000000000,-4352.30029223,-285232352,eeffb320,0
58,urea,1821,3,25 51 54,encephalopathy ggtp age,0048000002000000 0000000000000000,-4348.892867,-285009043,ef031b6d,0
58,urea,1822,3,25 53 54,encephalopathy platelet age,0060000002000000 0000000000000000,-4358.57983707,-285643888,eef96b90,0
58,urea,1823,3,51 53 54,ggtp platelet age,0068000000000000 0000000000000000,-4724.3292775,-309613644,ed8babb4,0
58,urea,1824,4,1 25 51 53,ast encephalopathy ggtp platelet,0028000002000002 0000000000000000,-4852.63237771,-318022116,ed0b5e1c,0
58,urea,1825,4,1 25 51 54,ast encephalopathy ggtp age,0048000002000002 0000000000000000,-4856.10988714,-318250018,ed07e3de,0
58,urea,1826,4,1 25 53 54,ast encephalopathy platelet age,0060000002000002 0000000000000000,-4846.97844267,-317651579,ed110585,0
58,urea,1827,4,1 51 53 54,ast ggtp platelet age,0068000000000002 0000000000000000,-5663.18658351,-371142596,e9e0d03c,0
58,urea,1828,4,25 51 53 54,encephalopathy ggtp platelet age,0068000002000000 0000000000000000,-4910.58848887,-321820327,ecd16959,0
59,hbeag,1829,0,,,0000000000000000 0000000000000000,-276.595814002,-18126983,feeb6779,0
59,hbeag,1830,1,1,ast,0000000000000002 0000000000000000,-283.478306385,-18578034,fee4858e,0
59,hbeag,1831,1,47,ChHepatitis,0000800000000000 0000000000000000,-261.020609014,-17106247,fefafab9,0
59,hbeag,1832,1,53,platelet,0020000000000000 0000000000000000,-284.466052901,-18642767,fee388b1,0
59,hbeag,1833,1,54,age,0040000000000000 0000000000000000,-283.829570067,-18601055,fee42ba1,0
59,hbeag,1834,1,64,Steatosis,0000000000000000 0000000000000001,-273.356999673,-17914724,feeea49c,0
59,hbeag,1835,2,1 47,ast ChHepatitis,0000800000000002 0000000000000000,-276.805315773,-18140713,feeb31d7,0
59,hbeag,1836,2,1 53,ast platelet,0020000000000002 0000000000000000,-313.864804217,-20569444,fec6229c,0
59,hbeag,1837,2,1 54,ast age,0040000000000002 0000000000000000,-309.231375599,-20265787,fecac4c5,0
59,hbeag,1838,2,1 64,ast Steatosis,0000000000000002 0000000000000001,-289.442741544,-18968920,fede8ea8,0
59,hbeag,1839,2,47 53,ChHepatitis platelet,0020800000000000 0000000000000000,-285.575860042,-18715500,fee26c94,0
59,hbeag,1840,2,47 54,ChHepatitis age,0040800000000000 0000000000000000,-278.235471569,-18234440,fee9c3b8,0
59,hbeag,1841,2,47 64,ChHepatitis Steatosis,0000800000000000 0000000000000001,-263.612268165,-17276094,fef86342,0
59,hbeag,1842,2,53 54,platelet age,0060000000000000 0000000000000000,-314.440112605,-20607147,fec58f55,0
59,hbeag,1843,2,53 64,platelet Steatosis,0020000000000000 0000000000000001,-291.012825239,-19071817,fedcfcb7,0
59,hbeag,1844,2,54 64,age Steatosis,0040000000000000 0000000000000001,-290.732983206,-19053477,fedd445b,0
59,hbeag,1845,3,1 47 53,ast ChHepatitis platelet,0020800000000002 0000000000000000,-344.798485224,-22596714,fea73396,0
59,hbeag,1846,3,1 47 54,ast ChHepatitis age,0040800000000002 0000000000000000,-333.474962732,-21854615,feb28669,0
59,hbeag,1847,3,1 47 64,ast ChHepatitis Steatosis,0000800000000002 0000000000000001,-295.40972673,-19359972,fed8971c,0
59,hbeag,1848,3,1 53 54,ast platelet age,0060000000000002 0000000000000000,-385.384374725,-25256550,fe7e9d9a,0
59,hbeag,1849,3,1 53 64,ast platelet Steatosis,0020000000000002 0000000000000001,-341.45756537,-22377763,feaa8add,0
59,hbeag,1850,3,1 54 64,ast age Steatosis,0040000000000002 0000000000000001,-343.734547239,-22526987,fea843f5,0
59,hbeag,1851,3,47 53 54,ChHepatitis platelet age,0060800000000000 0000000000000000,-335.078874093,-21959729,feb0ebcf,0
59,hbeag,1852,3,47 53 64,ChHepatitis platelet Steatosis,0020800000000000 0000000000000001,-298.899070468,-19588649,fed519d7,0
